"concept","prefLabel","altLabels"
"http://aims.fao.org/aos/agrovoc/c_25715","dynamometers",
"http://aims.fao.org/aos/agrovoc/c_6d181a07","Couette flow",
"http://aims.fao.org/aos/agrovoc/c_40263","Culter alburnus",
"http://aims.fao.org/aos/agrovoc/c_6b5273d4","side scan sonar",
"http://aims.fao.org/aos/agrovoc/c_26837","woody plants",
"http://aims.fao.org/aos/agrovoc/c_16269","Pacifastacus",
"http://aims.fao.org/aos/agrovoc/c_14141","sea sickness",
"http://aims.fao.org/aos/agrovoc/c_bd3f4317","ferromanganese oxides",
"http://aims.fao.org/aos/agrovoc/c_40793","Phyllonemus typus",
"http://aims.fao.org/aos/agrovoc/c_45823","Trinectes maculatus",
"http://aims.fao.org/aos/agrovoc/c_40103","Barbus tropidolepis",
"http://aims.fao.org/aos/agrovoc/c_4510","Madagascar","""Democratic Republic of Madagascar""@en|_|""Malagasy Republic""@en"
"http://aims.fao.org/aos/agrovoc/c_6c320f35","hydroelectric power plants",
"http://aims.fao.org/aos/agrovoc/c_48553","Tellina incarnata",
"http://aims.fao.org/aos/agrovoc/c_42258","Aethiomastacembelus sexdecimspinus",
"http://aims.fao.org/aos/agrovoc/c_33608","Andropogon gerardii",
"http://aims.fao.org/aos/agrovoc/c_31988","Fascioloides magna",
"http://aims.fao.org/aos/agrovoc/c_12516","Metaseiulus",
"http://aims.fao.org/aos/agrovoc/c_92336","biochemical compounds",
"http://aims.fao.org/aos/agrovoc/c_50234","Indigenous Peoples' organizations","""indigenous organizations""@en"
"http://aims.fao.org/aos/agrovoc/c_84b8ad6e","Carrot thin leaf virus","""CTLV-Cs (Carrot thin leaf virus)""@en|_|""CTLV-Dc (Carrot thin leaf virus)""@en|_|""CTLV (Carrot thin leaf virus)""@en"
"http://aims.fao.org/aos/agrovoc/c_5ae26c3b","Bean rugose mosaic virus",
"http://aims.fao.org/aos/agrovoc/c_bbe188a8","ocean dumping",
"http://aims.fao.org/aos/agrovoc/c_5352","Oncideres",
"http://aims.fao.org/aos/agrovoc/c_245","Albizia","""Albizzia""@en"
"http://aims.fao.org/aos/agrovoc/c_0a7891c3","anodes",
"http://aims.fao.org/aos/agrovoc/c_39334","Argentina silus",
"http://aims.fao.org/aos/agrovoc/c_50094","Gulf of Asinara",
"http://aims.fao.org/aos/agrovoc/c_50112","gulfs","""gulf""@en"
"http://aims.fao.org/aos/agrovoc/c_42152","Atherina presbyter",
"http://aims.fao.org/aos/agrovoc/c_43452","Parachaetodon ocellatus",
"http://aims.fao.org/aos/agrovoc/c_4293","Leucinodes",
"http://aims.fao.org/aos/agrovoc/c_28672","economic policies",
"http://aims.fao.org/aos/agrovoc/c_48411","Corculum cardissa",
"http://aims.fao.org/aos/agrovoc/c_2734","eutrophication",
"http://aims.fao.org/aos/agrovoc/c_32357","underground parts","""underground organs""@en|_|""subterranean organs""@en|_|""subterranean parts""@en"
"http://aims.fao.org/aos/agrovoc/c_281158b3","Pancratium maritimum",
"http://aims.fao.org/aos/agrovoc/c_9083","barking","""decortication of bark""@en|_|""debarking""@en"
"http://aims.fao.org/aos/agrovoc/c_330735","social phenomena",
"http://aims.fao.org/aos/agrovoc/c_10732","factory ships",
"http://aims.fao.org/aos/agrovoc/c_62d85555","ewe feeding",
"http://aims.fao.org/aos/agrovoc/c_45841","Lactophrys trigonus",
"http://aims.fao.org/aos/agrovoc/c_45475","Eumicrotremus derjugini",
"http://aims.fao.org/aos/agrovoc/c_31971","Taenia taeniaeformis","""Cysticercus fasciolaris""@en"
"http://aims.fao.org/aos/agrovoc/c_95e4a5a9","sub-bottom profilers",
"http://aims.fao.org/aos/agrovoc/c_fb856911","deep-sea fans","""abyssal cones""@en|_|""sea fans""@en|_|""submarine fans""@en"
"http://aims.fao.org/aos/agrovoc/c_41941","Genypterus chilensis",
"http://aims.fao.org/aos/agrovoc/c_34670","Acigona",
"http://aims.fao.org/aos/agrovoc/c_290","Allium sativum",
"http://aims.fao.org/aos/agrovoc/c_41431","Muraenolepis microps",
"http://aims.fao.org/aos/agrovoc/c_48104","Anomalocardia squamosa",
"http://aims.fao.org/aos/agrovoc/c_26879","heat therapy","""thermotherapy""@en"
"http://aims.fao.org/aos/agrovoc/c_985","Boehmeria nivea","""China grass""@en"
"http://aims.fao.org/aos/agrovoc/c_39899","Leporinus granti",
"http://aims.fao.org/aos/agrovoc/c_331456","legal frameworks",
"http://aims.fao.org/aos/agrovoc/c_50293","public bodies",
"http://aims.fao.org/aos/agrovoc/c_10af9bb2","modified atmosphere packaging",
"http://aims.fao.org/aos/agrovoc/c_23918","Enterobacter","""Aerobacter""@en"
"http://aims.fao.org/aos/agrovoc/c_39327","Thaleichthys pacificus",
"http://aims.fao.org/aos/agrovoc/c_48484","Barnea truncata",
"http://aims.fao.org/aos/agrovoc/c_38251","Carcharhinus sorrah",
"http://aims.fao.org/aos/agrovoc/c_45353","Leviprora inops",
"http://aims.fao.org/aos/agrovoc/c_38789","Mobula kuhlii",
"http://aims.fao.org/aos/agrovoc/c_41469","Bregmaceros atlanticus",
"http://aims.fao.org/aos/agrovoc/c_8408","winkles","""periwinkle (animal)""@en"
"http://aims.fao.org/aos/agrovoc/c_35674","toxic minerals",
"http://aims.fao.org/aos/agrovoc/c_38363","Centrophorus squamosus",
"http://aims.fao.org/aos/agrovoc/c_38457","Rhinobatidae",
"http://aims.fao.org/aos/agrovoc/c_8a5e09c9","value chain governance",
"http://aims.fao.org/aos/agrovoc/c_473c10e2","Canis aureus",
"http://aims.fao.org/aos/agrovoc/c_41468","Bregmaceros mcclellandi",
"http://aims.fao.org/aos/agrovoc/c_14195","seminars",
"http://aims.fao.org/aos/agrovoc/c_37352","Vitellaria",
"http://aims.fao.org/aos/agrovoc/c_40708","Porochilus meraukensis",
"http://aims.fao.org/aos/agrovoc/c_2589","Entomophthora",
"http://aims.fao.org/aos/agrovoc/c_38630","Bathyraja meridionalis",
"http://aims.fao.org/aos/agrovoc/c_16122","immunoenzyme techniques","""enzyme mediated immunoassay technique""@en|_|""immunoperoxidase techniques""@en|_|""Rose Bengal plate test""@en|_|""serum agglutination test""@en"
"http://aims.fao.org/aos/agrovoc/c_6f8586ca","tropical fishes",
"http://aims.fao.org/aos/agrovoc/c_24646","Gerlachia",
"http://aims.fao.org/aos/agrovoc/c_539e67d2","Fusarium wilt of melon","""Fusarium wilt of muskmelons""@en"
"http://aims.fao.org/aos/agrovoc/c_f22daefc","food chemistry",
"http://aims.fao.org/aos/agrovoc/c_44331","Gymnammodytes capensis",
"http://aims.fao.org/aos/agrovoc/c_36295","ascorbyl phosphate",
"http://aims.fao.org/aos/agrovoc/c_5693","Perca",
"http://aims.fao.org/aos/agrovoc/c_40475","Relictus solitarius",
"http://aims.fao.org/aos/agrovoc/c_829043c3","Cryosols",
"http://aims.fao.org/aos/agrovoc/c_29745","Saint Lawrence River","""St Lawrence River""@en"
"http://aims.fao.org/aos/agrovoc/c_47135","Menippe rumphii",
"http://aims.fao.org/aos/agrovoc/c_5827","Physeter",
"http://aims.fao.org/aos/agrovoc/c_3969","Isoptera","""white ants""@en|_|""termites""@en"
"http://aims.fao.org/aos/agrovoc/c_31105","Paratylenchus",
"http://aims.fao.org/aos/agrovoc/c_1306","carbonates",
"http://aims.fao.org/aos/agrovoc/c_44155","Tetracentrum apogonoides",
"http://aims.fao.org/aos/agrovoc/c_34697","Vibrio parahaemolyticus",
"http://aims.fao.org/aos/agrovoc/c_1418660301433","balsamic vinegar",
"http://aims.fao.org/aos/agrovoc/c_41616","Caelorinchus scaphopsis",
"http://aims.fao.org/aos/agrovoc/c_5411","ornamental bulbs","""flowering bulbs""@en"
"http://aims.fao.org/aos/agrovoc/c_0df381c0","mathematical properties",
"http://aims.fao.org/aos/agrovoc/c_43259","Calamus proridens",
"http://aims.fao.org/aos/agrovoc/c_8063","UNEP","""United Nations Environment Programme""@en"
"http://aims.fao.org/aos/agrovoc/c_72a90df5","Viola tricolor",
"http://aims.fao.org/aos/agrovoc/c_49039","Rana hexadactyla",
"http://aims.fao.org/aos/agrovoc/c_31429","molinate",
"http://aims.fao.org/aos/agrovoc/c_39057","Dorosoma cepedianum",
"http://aims.fao.org/aos/agrovoc/c_ffd74ae5","continuum of land rights","""continuum in land rights""@en"
"http://aims.fao.org/aos/agrovoc/c_5215","Nordic Council",
"http://aims.fao.org/aos/agrovoc/c_1668","climatic soil types",
"http://aims.fao.org/aos/agrovoc/c_0d0ce860","marinas",
"http://aims.fao.org/aos/agrovoc/c_32088","Capsella",
"http://aims.fao.org/aos/agrovoc/c_28e0dafa","non-indigenous peoples",
"http://aims.fao.org/aos/agrovoc/c_3546","helminthology",
"http://aims.fao.org/aos/agrovoc/c_2196","Dermatophilus",
"http://aims.fao.org/aos/agrovoc/c_38288","Mustelus californicus",
"http://aims.fao.org/aos/agrovoc/c_39381","Coregonus nasus",
"http://aims.fao.org/aos/agrovoc/c_47673","Tiariturris libya",
"http://aims.fao.org/aos/agrovoc/c_32214","Phlomis",
"http://aims.fao.org/aos/agrovoc/c_3710","Hydrangea","""hortensia""@en"
"http://aims.fao.org/aos/agrovoc/c_38333","Leptocharias smithii",
"http://aims.fao.org/aos/agrovoc/c_6703","rural housing","""farm dwellings""@en"
"http://aims.fao.org/aos/agrovoc/c_9638fe03","chlorantraniliprole",
"http://aims.fao.org/aos/agrovoc/c_41323","Phyllophichthus xenodontus",
"http://aims.fao.org/aos/agrovoc/c_331487","Anatid alphaherpesvirus 1","""Anatid herpesvirus 1""@en|_|""Duck plague virus""@en"
"http://aims.fao.org/aos/agrovoc/c_4556","Malvaceae","""Sterculiaceae""@en|_|""Bombacoideae""@en"
"http://aims.fao.org/aos/agrovoc/c_f1721138","Artemisia austriaca",
"http://aims.fao.org/aos/agrovoc/c_37842","Ralstonia",
"http://aims.fao.org/aos/agrovoc/c_41129","Dupouyichthys sapito",
"http://aims.fao.org/aos/agrovoc/c_1094","British Columbia",
"http://aims.fao.org/aos/agrovoc/c_8893","apple juice",
"http://aims.fao.org/aos/agrovoc/c_7156","soil",
"http://aims.fao.org/aos/agrovoc/c_49290","Porites panamensis",
"http://aims.fao.org/aos/agrovoc/c_49092","Hydrophiidae",
"http://aims.fao.org/aos/agrovoc/c_14672","sulfadoxine",
"http://aims.fao.org/aos/agrovoc/c_c8b9d31a","sexual abuse",
"http://aims.fao.org/aos/agrovoc/c_15672","genets (mammal)",
"http://aims.fao.org/aos/agrovoc/c_41237","Conger cinereus",
"http://aims.fao.org/aos/agrovoc/c_eb60691e","Veronica persica",
"http://aims.fao.org/aos/agrovoc/c_43509","Caquetaia kraussii",
"http://aims.fao.org/aos/agrovoc/c_32230","Pyrus pyrifolia","""Pyrus serotina""@en|_|""apple pear""@en|_|""nashi pear""@en|_|""Japanese pear""@en|_|""Taiwan pear""@en|_|""Chinese pear""@en|_|""sand pear""@en|_|""Asian pear""@en"
"http://aims.fao.org/aos/agrovoc/c_40336","Boraras brigittae",
"http://aims.fao.org/aos/agrovoc/c_dbcd8187","Sideritis vulcanica",
"http://aims.fao.org/aos/agrovoc/c_7938","Triplochiton scleroxylon","""abachi""@en|_|""obeche""@en|_|""wawa""@en"
"http://aims.fao.org/aos/agrovoc/c_47113","Panopeus africanus",
"http://aims.fao.org/aos/agrovoc/c_44985","Tripterygiidae",
"http://aims.fao.org/aos/agrovoc/c_42138","Cyttula macropus",
"http://aims.fao.org/aos/agrovoc/c_24fbafb6","vanes","""current meter vanes""@en|_|""wind vanes""@en"
"http://aims.fao.org/aos/agrovoc/c_23917","Elaeocarpaceae",
"http://aims.fao.org/aos/agrovoc/c_35221934","sneezing",
"http://aims.fao.org/aos/agrovoc/c_3155","furs","""pelts""@en"
"http://aims.fao.org/aos/agrovoc/c_03a8e02d","Calligonum",
"http://aims.fao.org/aos/agrovoc/c_ef195799","water treatment",
"http://aims.fao.org/aos/agrovoc/c_35291","participatory rural appraisal",
"http://aims.fao.org/aos/agrovoc/c_e3783c76","total inorganic carbon","""TIC""@en"
"http://aims.fao.org/aos/agrovoc/c_6420","radiation balance",
"http://aims.fao.org/aos/agrovoc/c_9d04893b","selenium isotopes",
"http://aims.fao.org/aos/agrovoc/c_a064da1e","radio waves",
"http://aims.fao.org/aos/agrovoc/c_6882","Scrapie agent",
"http://aims.fao.org/aos/agrovoc/c_25498","poppy seed",
"http://aims.fao.org/aos/agrovoc/c_2265","cell differentiation","""tissue differentiation""@en"
"http://aims.fao.org/aos/agrovoc/c_30424","Oxyhaloidae",
"http://aims.fao.org/aos/agrovoc/c_6524","resource management","""resource exploitation""@en|_|""resource development""@en|_|""resource utilization""@en|_|""rehabilitation of natural resources""@en"
"http://aims.fao.org/aos/agrovoc/c_1c9893aa","Eretmocerus mundus",
"http://aims.fao.org/aos/agrovoc/c_35089","canine dysautonomia",
"http://aims.fao.org/aos/agrovoc/c_5276","nutritional disorders","""nutrition disorders""@en"
"http://aims.fao.org/aos/agrovoc/c_0e79a8a2","Anoxia (Coleoptera)",
"http://aims.fao.org/aos/agrovoc/c_24823","bonsai",
"http://aims.fao.org/aos/agrovoc/c_9385","packaging boxes",
"http://aims.fao.org/aos/agrovoc/c_10f0af6f","Nesidiocoris caesar",
"http://aims.fao.org/aos/agrovoc/c_13240","pericardial cavity",
"http://aims.fao.org/aos/agrovoc/c_7fbdacf4","Cavariella theobaldi",
"http://aims.fao.org/aos/agrovoc/c_40139","Labeo bata",
"http://aims.fao.org/aos/agrovoc/c_07250ae8","Lonicera xylosteum","""fly honeysuckle""@en"
"http://aims.fao.org/aos/agrovoc/c_4476","Solanum pimpinellifolium","""Lycopersicon pimpinellifolium""@en"
"http://aims.fao.org/aos/agrovoc/c_10075","conjunctivitis",
"http://aims.fao.org/aos/agrovoc/c_5135","Nerium",
"http://aims.fao.org/aos/agrovoc/c_28174","crown classes",
"http://aims.fao.org/aos/agrovoc/c_43821","Chromis chromis",
"http://aims.fao.org/aos/agrovoc/c_5718","permeability",
"http://aims.fao.org/aos/agrovoc/c_46318","Metapenaeus elegans",
"http://aims.fao.org/aos/agrovoc/c_5949","plaiting fibres","""basket fibres""@en"
"http://aims.fao.org/aos/agrovoc/c_cd8dac8f","freshwater pollution",
"http://aims.fao.org/aos/agrovoc/c_16029","Rhodopseudomonas",
"http://aims.fao.org/aos/agrovoc/c_39069","Corica soborna",
"http://aims.fao.org/aos/agrovoc/c_34074","photoinhibition",
"http://aims.fao.org/aos/agrovoc/c_48756","Mesonychoteuthis hamiltoni",
"http://aims.fao.org/aos/agrovoc/c_10796","fertilizer formulations",
"http://aims.fao.org/aos/agrovoc/c_28276","calorimetry",
"http://aims.fao.org/aos/agrovoc/c_24342","Hordeum marinum subsp. gussoneanum","""Hordeum geniculatum""@en"
"http://aims.fao.org/aos/agrovoc/c_33484","extensification",
"http://aims.fao.org/aos/agrovoc/c_448881b5","aquaculture systems",
"http://aims.fao.org/aos/agrovoc/c_40331","Barboides gracilis",
"http://aims.fao.org/aos/agrovoc/c_49389","Tripneustes gratilla",
"http://aims.fao.org/aos/agrovoc/c_e53da547","even-aged management",
"http://aims.fao.org/aos/agrovoc/c_41232","Nettastoma solitarium",
"http://aims.fao.org/aos/agrovoc/c_311","Alsace",
"http://aims.fao.org/aos/agrovoc/c_31008","Belonolaimus",
"http://aims.fao.org/aos/agrovoc/c_4313","licences","""permits""@en"
"http://aims.fao.org/aos/agrovoc/c_32165","Lecanora",
"http://aims.fao.org/aos/agrovoc/c_39683","Synodus saurus",
"http://aims.fao.org/aos/agrovoc/c_39696","Ceratoscopelus maderensis",
"http://aims.fao.org/aos/agrovoc/c_1374839730376","forest management planning",
"http://aims.fao.org/aos/agrovoc/c_28515","soup mixes",
"http://aims.fao.org/aos/agrovoc/c_ac086db8","Chinese yam",
"http://aims.fao.org/aos/agrovoc/c_41990","Onuxodon fowleri",
"http://aims.fao.org/aos/agrovoc/c_47345","Ocenebra erinacea",
"http://aims.fao.org/aos/agrovoc/c_5561","Paraiba",
"http://aims.fao.org/aos/agrovoc/c_8005","tung oil",
"http://aims.fao.org/aos/agrovoc/c_81a3cef6","Lathyrus saxatilis",
"http://aims.fao.org/aos/agrovoc/c_38220","Isogomphodon oxyrhynchus",
"http://aims.fao.org/aos/agrovoc/c_42979","Leiognathus dussumieri",
"http://aims.fao.org/aos/agrovoc/c_c639de44","value chain analysis",
"http://aims.fao.org/aos/agrovoc/c_2003","Cucumis melo","""muskmelon (plant)""@en"
"http://aims.fao.org/aos/agrovoc/c_6880","Scotinophara",
"http://aims.fao.org/aos/agrovoc/c_93f051ee","nanoparticles",
"http://aims.fao.org/aos/agrovoc/c_5048","Myrmica",
"http://aims.fao.org/aos/agrovoc/c_32734","minimum tillage","""minimum cultivation""@en"
"http://aims.fao.org/aos/agrovoc/c_31049","Heterorhabditidae",
"http://aims.fao.org/aos/agrovoc/c_5395f683","Otis tarda","""great bustard""@en"
"http://aims.fao.org/aos/agrovoc/c_39250","Neoopisthopterus tropicus",
"http://aims.fao.org/aos/agrovoc/c_7369","starch","""starch grain""@en"
"http://aims.fao.org/aos/agrovoc/c_78aecabc","Anoetus feroniarum","""Histiostoma feroniarum""@en"
"http://aims.fao.org/aos/agrovoc/c_322eb0cf","species richness",
"http://aims.fao.org/aos/agrovoc/c_316","altitude","""high altitude""@en|_|""elevation""@en"
"http://aims.fao.org/aos/agrovoc/c_d9a70fad","epidemiological units",
"http://aims.fao.org/aos/agrovoc/c_39579","Heteromormyrus pauciradiatus",
"http://aims.fao.org/aos/agrovoc/c_1506","cheese-making",
"http://aims.fao.org/aos/agrovoc/c_42147","Atherinella argentea",
"http://aims.fao.org/aos/agrovoc/c_b3a98bd7","brine shrimp eggs",
"http://aims.fao.org/aos/agrovoc/c_a0a6167e","herd immunity","""community immunity""@en"
"http://aims.fao.org/aos/agrovoc/c_2339","District of Columbia","""DC (USA)""@en|_|""Washington DC""@en"
"http://aims.fao.org/aos/agrovoc/c_8270","vitamin content",
"http://aims.fao.org/aos/agrovoc/c_26684","Solanum berthaultii",
"http://aims.fao.org/aos/agrovoc/c_48103","Anomalocardia brasiliana",
"http://aims.fao.org/aos/agrovoc/c_1358498019190","Ağrı Province",
"http://aims.fao.org/aos/agrovoc/c_47713","Cymatium pileare",
"http://aims.fao.org/aos/agrovoc/c_7331","Sprattus",
"http://aims.fao.org/aos/agrovoc/c_45237","Scorpaenodes africanus",
"http://aims.fao.org/aos/agrovoc/c_8239","Vigna mungo","""Azukia mungo""@en|_|""Phaseolus mungo linn""@en"
"http://aims.fao.org/aos/agrovoc/c_37469","nitrate fertilizers",
"http://aims.fao.org/aos/agrovoc/c_14370","social conditions",
"http://aims.fao.org/aos/agrovoc/c_d3eb6d03","Camelpox virus",
"http://aims.fao.org/aos/agrovoc/c_25704","draught animal cultivation",
"http://aims.fao.org/aos/agrovoc/c_9400dd85","oil in water content",
"http://aims.fao.org/aos/agrovoc/c_41491","Urophycis floridana",
"http://aims.fao.org/aos/agrovoc/c_2e439b4a","combi-packs liquid-liquid",
"http://aims.fao.org/aos/agrovoc/c_3172","Galeus",
"http://aims.fao.org/aos/agrovoc/c_601","Arenosols",
"http://aims.fao.org/aos/agrovoc/c_44636","Thorogobius angolensis",
"http://aims.fao.org/aos/agrovoc/c_de387a68","sauerkraut",
"http://aims.fao.org/aos/agrovoc/c_331240","Penthaleidae",
"http://aims.fao.org/aos/agrovoc/c_9597","Capreolus",
"http://aims.fao.org/aos/agrovoc/c_9000140","rural development strategies",
"http://aims.fao.org/aos/agrovoc/c_26506","Glyceria",
"http://aims.fao.org/aos/agrovoc/c_b18e13e2","turbidimeters","""turbidity sensors""@en"
"http://aims.fao.org/aos/agrovoc/c_30666","Oncopeltus",
"http://aims.fao.org/aos/agrovoc/c_46958","Thalassina anomala",
"http://aims.fao.org/aos/agrovoc/c_2707","Eucosma",
"http://aims.fao.org/aos/agrovoc/c_8c34f8c0","length-weight relationships","""size-weight relationships""@en|_|""weight-length relationships""@en"
"http://aims.fao.org/aos/agrovoc/c_49153","Pterodroma macroptera",
"http://aims.fao.org/aos/agrovoc/c_46055","Histrio histrio",
"http://aims.fao.org/aos/agrovoc/c_4319","ligaments",
"http://aims.fao.org/aos/agrovoc/c_e42455cf","migrants",
"http://aims.fao.org/aos/agrovoc/c_e1c66bc3","lake dynamics","""lake circulation""@en|_|""reservoir dynamics""@en"
"http://aims.fao.org/aos/agrovoc/c_11483","heat exchangers",
"http://aims.fao.org/aos/agrovoc/c_1e079b2d","Adansonia suarezensis",
"http://aims.fao.org/aos/agrovoc/c_46911","Nephropsis atlantica",
"http://aims.fao.org/aos/agrovoc/c_9fbe9719","supply chains",
"http://aims.fao.org/aos/agrovoc/c_39988","Hydrocynus forskalii",
"http://aims.fao.org/aos/agrovoc/c_46116","Lophichthys boschmai",
"http://aims.fao.org/aos/agrovoc/c_d0b92116","Cyclocybe aegerita","""Agrocybe aegerita""@en|_|""Pholiota aegerita""@en"
"http://aims.fao.org/aos/agrovoc/c_6680","Rubiaceae",
"http://aims.fao.org/aos/agrovoc/c_7903","Trichoptera","""caddis flies""@en"
"http://aims.fao.org/aos/agrovoc/c_8460","Xanthosoma sagittifolium","""yautia""@en|_|""tannia""@en|_|""arrowleaf elephant's ear""@en"
"http://aims.fao.org/aos/agrovoc/c_38012","Myxiniformes",
"http://aims.fao.org/aos/agrovoc/c_40867","Clupisoma garua",
"http://aims.fao.org/aos/agrovoc/c_49864","forestry economics","""forest economics""@en"
"http://aims.fao.org/aos/agrovoc/c_25382","Viverra",
"http://aims.fao.org/aos/agrovoc/c_8a6894bb","temperature minimum layer",
"http://aims.fao.org/aos/agrovoc/c_34eeb563","Salvia coccinea",
"http://aims.fao.org/aos/agrovoc/c_587ae929","Carduus crispus",
"http://aims.fao.org/aos/agrovoc/c_6779","sand",
"http://aims.fao.org/aos/agrovoc/c_7203","soil treatment",
"http://aims.fao.org/aos/agrovoc/c_d58756aa","satellite viruses",
"http://aims.fao.org/aos/agrovoc/c_41817","Guentherus altivela",
"http://aims.fao.org/aos/agrovoc/c_ad10e027","spring barley",
"http://aims.fao.org/aos/agrovoc/c_37284","lenticels",
"http://aims.fao.org/aos/agrovoc/c_24630","Elaphostrongylus",
"http://aims.fao.org/aos/agrovoc/c_32582","fallow deer","""Dama dama""@en"
"http://aims.fao.org/aos/agrovoc/c_6316","Psidium littorale","""Psidium cattleianum""@en|_|""Strawberry guava""@en"
"http://aims.fao.org/aos/agrovoc/c_3858","inflorescences",
"http://aims.fao.org/aos/agrovoc/c_c5b1b48e","Culex theileri",
"http://aims.fao.org/aos/agrovoc/c_47647","Siphonaria javanica",
"http://aims.fao.org/aos/agrovoc/c_25ccddb3","Pimpinella eriocarpos",
"http://aims.fao.org/aos/agrovoc/c_41020","Tridens melanops",
"http://aims.fao.org/aos/agrovoc/c_33764","Mallotus (Euphorbiaceae)",
"http://aims.fao.org/aos/agrovoc/c_12193","linseed cake","""cake of linseed""@en|_|""linseed meal""@en"
"http://aims.fao.org/aos/agrovoc/c_40546","Homaloptera bilineata",
"http://aims.fao.org/aos/agrovoc/c_47812","Zidona dufresnei",
"http://aims.fao.org/aos/agrovoc/c_0a3220bc","shellfish diseases",
"http://aims.fao.org/aos/agrovoc/c_27972","endocarp",
"http://aims.fao.org/aos/agrovoc/c_331430","Orthobunyavirus","""Bunyavirus""@en"
"http://aims.fao.org/aos/agrovoc/c_30219","Opogona",
"http://aims.fao.org/aos/agrovoc/c_1239","Cananga latifolia","""Unona latifolia""@en|_|""tainghe""@en|_|""tho shui""@en"
"http://aims.fao.org/aos/agrovoc/c_24301","Teschen disease",
"http://aims.fao.org/aos/agrovoc/c_389fe908","soil organic carbon","""SOC""@en"
"http://aims.fao.org/aos/agrovoc/c_7595","tallows",
"http://aims.fao.org/aos/agrovoc/c_43572","Cichlasoma facetum",
"http://aims.fao.org/aos/agrovoc/c_8146","Valerianaceae",
"http://aims.fao.org/aos/agrovoc/c_7373","starlings","""Sturnus vulgaris""@en"
"http://aims.fao.org/aos/agrovoc/c_ca25854e","Marsupialia",
"http://aims.fao.org/aos/agrovoc/c_4385","literacy",
"http://aims.fao.org/aos/agrovoc/c_43542","Oreochromis angolensis",
"http://aims.fao.org/aos/agrovoc/c_33753","Lactobacillus plantarum",
"http://aims.fao.org/aos/agrovoc/c_330269","Poales",
"http://aims.fao.org/aos/agrovoc/c_1679","Clonorchis",
"http://aims.fao.org/aos/agrovoc/c_30589","Sarcophaga bullata","""Neobellieria bullata""@en"
"http://aims.fao.org/aos/agrovoc/c_26516","Heligmosomoides","""Nematospiroides""@en"
"http://aims.fao.org/aos/agrovoc/c_447","Annelida","""Annulata""@en"
"http://aims.fao.org/aos/agrovoc/c_07e284fe","Lathyrus sphaericus",
"http://aims.fao.org/aos/agrovoc/c_42761","Trachinotus kennedyi",
"http://aims.fao.org/aos/agrovoc/c_38664","Pavoraja asperula",
"http://aims.fao.org/aos/agrovoc/c_8159","vascular bundles","""fibrovascular bundles""@en"
"http://aims.fao.org/aos/agrovoc/c_27597","restriction enzymes",
"http://aims.fao.org/aos/agrovoc/c_6617","rivers","""brooks""@en|_|""streams""@en"
"http://aims.fao.org/aos/agrovoc/c_9946d657","oceanodromous migrations",
"http://aims.fao.org/aos/agrovoc/c_14639","Stylopidae",
"http://aims.fao.org/aos/agrovoc/c_50069","Dabus River",
"http://aims.fao.org/aos/agrovoc/c_48996","Phocoena spinipinnis",
"http://aims.fao.org/aos/agrovoc/c_47695","Coralliophilidae",
"http://aims.fao.org/aos/agrovoc/c_28178","tree length logging","""whole stem logging""@en|_|""complete-tree harvesting""@en"
"http://aims.fao.org/aos/agrovoc/c_331058","soil erosion models",
"http://aims.fao.org/aos/agrovoc/c_50279","parastatals",
"http://aims.fao.org/aos/agrovoc/c_15758","Cyanophyceae",
"http://aims.fao.org/aos/agrovoc/c_3841","induced flowering","""floral induction""@en|_|""flower induction""@en"
"http://aims.fao.org/aos/agrovoc/c_1358514738938","Kastamonu Province",
"http://aims.fao.org/aos/agrovoc/c_49596","Thalassarche impavida",
"http://aims.fao.org/aos/agrovoc/c_1515","chemical industry",
"http://aims.fao.org/aos/agrovoc/c_27324","Puccinia carthami",
"http://aims.fao.org/aos/agrovoc/c_26200","chain and flight conveyers","""chain conveyors""@en"
"http://aims.fao.org/aos/agrovoc/c_6138","potash fertilizers","""potassium fertilizers""@en"
"http://aims.fao.org/aos/agrovoc/c_89066e5d","Aristolochia iberica",
"http://aims.fao.org/aos/agrovoc/c_0116c78b","thiobarbituric acid",
"http://aims.fao.org/aos/agrovoc/c_40031","Steatogenys duidae",
"http://aims.fao.org/aos/agrovoc/c_48500","Pinna bicolor",
"http://aims.fao.org/aos/agrovoc/c_3524","heating",
"http://aims.fao.org/aos/agrovoc/c_36289","Blakeslea",
"http://aims.fao.org/aos/agrovoc/c_47873","Barbatia barbata",
"http://aims.fao.org/aos/agrovoc/c_6711","Ruta",
"http://aims.fao.org/aos/agrovoc/c_1336141339262","production statistics",
"http://aims.fao.org/aos/agrovoc/c_45268","Plectrogenium barsukovi",
"http://aims.fao.org/aos/agrovoc/c_5086","natural fabrics",
"http://aims.fao.org/aos/agrovoc/c_43656","Limnochromis abeelei",
"http://aims.fao.org/aos/agrovoc/c_cfc13ae0","Psyllobora",
"http://aims.fao.org/aos/agrovoc/c_467bb9a5","oxygen maximum layer",
"http://aims.fao.org/aos/agrovoc/c_31490","resmethrin",
"http://aims.fao.org/aos/agrovoc/c_26830","triiodothyronine",
"http://aims.fao.org/aos/agrovoc/c_8a38d1ca","Dionconotus",
"http://aims.fao.org/aos/agrovoc/c_5ee9b8e4","Morchella esculenta","""common morel""@en"
"http://aims.fao.org/aos/agrovoc/c_3f55470f","horse manure",
